INDEX,YEAR,MN,DT,RF,week
42935,2016,10,7,0.0,41
42935,2016,10,8,0.0,41
42935,2016,10,9,0.0,41
42935,2016,10,10,0.0,41
42935,2016,10,11,0.0,41
42935,2016,10,12,0.0,41
42935,2016,10,13,0.0,41
42935,2016,10,14,0.0,42
42935,2016,10,15,0.0,42
42935,2016,10,16,0.0,42
42935,2016,10,17,0.0,42
42935,2016,10,18,0.0,42
42935,2016,10,19,0.0,42
42935,2016,10,20,0.0,42
42935,2016,10,21,0.0,43
42935,2016,10,22,0.0,43
42935,2016,10,24,0.0,43
42935,2016,10,25,0.0,43
42935,2016,10,26,0.0,43
42935,2016,10,27,0.0,43
42935,2016,10,28,0.0,44
42935,2016,10,29,0.0,44
42935,2016,10,30,0.0,44
42935,2016,11,1,0.0,44
42935,2016,11,2,0.0,44
42935,2016,11,4,0.0,45
42935,2016,11,5,0.0,45
42935,2016,11,6,0.0,45
42935,2016,11,7,0.0,45
42935,2016,11,8,0.0,45
42935,2016,11,9,0.0,45
42935,2016,11,10,0.0,45
42935,2016,11,11,0.0,46
42935,2016,11,12,0.0,46
42935,2016,11,13,0.0,46
42935,2016,11,14,0.0,46
42935,2016,11,15,0.0,46
42935,2016,11,16,0.0,46
42935,2016,11,18,0.0,47
42935,2016,11,19,0.0,47
42935,2016,11,20,0.0,47
42935,2016,11,21,0.0,47
42935,2016,11,22,0.0,47
42935,2016,11,23,0.0,47
42935,2016,11,24,0.0,47
42935,2016,11,25,0.0,48
42935,2016,11,26,0.0,48
42935,2016,11,27,0.0,48
42935,2016,11,28,0.0,48
42935,2016,11,29,0.0,48
42935,2016,11,30,0.0,48
42935,2016,12,1,0.0,48
42935,2016,12,3,0.0,49
42935,2016,12,5,0.0,49
42935,2016,12,6,0.0,49
42935,2016,12,7,0.0,49
42935,2016,12,8,0.0,49
42935,2016,12,9,0.0,50
42935,2016,12,11,0.0,50
42935,2016,12,12,0.0,50
42935,2016,12,13,0.0,50
42935,2016,12,14,0.0,50
42935,2016,12,15,0.0,50
42935,2016,12,16,0.0,51
42935,2016,12,17,0.0,51
42935,2016,12,19,0.0,51
42935,2016,12,20,0.0,51
42935,2016,12,21,0.0,51
42935,2016,12,22,0.0,51
42935,2016,12,23,0.0,52
42935,2016,12,24,0.0,52
42935,2016,12,26,0.0,52
42935,2016,12,27,0.0,52
42935,2016,12,28,0.0,52
42935,2016,12,29,0.0,52
42935,2016,12,30,0.0,53
42935,2016,12,31,0.0,53
42935,2017,1,1,0.0,1
42935,2017,1,2,0.0,1
42935,2017,1,4,0.0,1
42935,2017,1,5,0.0,1
42935,2017,1,7,0.0,1
42935,2017,1,10,0.0,2
42935,2017,1,11,0.0,2
42935,2017,1,14,0.0,2
42935,2017,1,15,0.0,3
42935,2017,1,16,0.0,3
42935,2017,1,17,0.0,3
42935,2017,1,18,0.0,3
42935,2017,1,19,0.0,3
42935,2017,1,20,0.0,3
42935,2017,1,22,0.0,4
42935,2017,1,23,0.0,4
42935,2017,1,24,0.0,4
42935,2017,1,25,0.0,4
42935,2017,1,26,0.0,4
42935,2017,1,27,0.0,4
42935,2017,1,29,0.0,5
42935,2017,1,30,0.0,5
42935,2017,1,31,,5
42935,2017,2,1,0.0,5
42935,2017,2,2,0.0,5
42935,2017,2,3,0.0,5
42935,2017,2,4,0.0,5
42935,2017,2,5,0.0,6
42935,2017,2,6,0.0,6
42935,2017,2,7,0.0,6
42935,2017,2,8,0.0,6
42935,2017,2,9,0.0,6
42935,2017,2,10,0.0,6
42935,2017,2,11,,6
42935,2017,2,12,0.0,7
42935,2017,2,13,0.0,7
42935,2017,2,14,0.0,7
42935,2017,2,15,0.0,7
42935,2017,2,16,0.0,7
42935,2017,2,17,0.0,7
42935,2017,2,18,0.0,7
42935,2017,2,19,0.0,8
42935,2017,2,20,0.0,8
42935,2017,2,21,0.0,8
42935,2017,2,22,0.0,8
42935,2017,2,23,0.0,8
42935,2017,2,24,0.0,8
42935,2017,2,25,,8
42935,2017,2,26,0.0,9
42935,2017,2,27,0.0,9
42935,2017,2,28,0.0,9
42935,2017,3,1,0.0,9
42935,2017,3,2,0.0,9
42935,2017,3,3,0.0,9
42935,2017,3,4,0.0,9
42935,2017,3,6,0.0,10
42935,2017,3,8,0.0,10
42935,2017,3,9,0.0,10
42935,2017,3,10,0.0,10
42935,2017,3,14,0.0,11
42935,2017,3,15,0.0,11
42935,2017,3,16,0.0,11
42935,2017,3,18,0.0,11
42935,2017,3,19,0.0,12
42935,2017,3,20,0.0,12
42935,2017,3,21,0.0,12
42935,2017,3,22,0.0,12
42935,2017,3,23,0.0,12
42935,2017,3,24,0.0,12
42935,2017,3,25,0.0,12
42935,2017,3,26,0.0,13
42935,2017,3,27,0.0,13
42935,2017,3,29,0.0,13
42935,2017,3,30,,13
42935,2017,4,1,0.0,13
42935,2017,4,2,0.0,14
42935,2017,4,3,0.0,14
42935,2017,4,4,,14
42935,2017,4,5,0.0,14
42935,2017,4,6,0.0,14
42935,2017,4,7,0.0,14
42935,2017,4,8,0.0,14
42935,2017,4,10,0.0,15
42935,2017,4,11,0.0,15
42935,2017,4,12,0.0,15
42935,2017,4,13,0.0,15
42935,2017,4,14,0.0,15
42935,2017,4,15,0.0,15
42935,2017,4,16,0.0,16
42935,2017,4,17,0.0,16
42935,2017,4,18,0.0,16
42935,2017,4,19,0.0,16
42935,2017,4,20,0.0,16
42935,2017,4,21,0.0,16
42935,2017,4,22,0.0,16
42935,2017,4,23,0.0,17
42935,2017,4,25,0.0,17
42935,2017,4,26,0.0,17
42935,2017,4,27,0.0,17
42935,2017,4,28,0.0,17
